13 18 12 1 8 20 24 18 7 2 14 20 19 19 13 13 13
13 18 6 1 9 20 24 18 7 2 14 19 19 19 13 13 13
13 13 12 1 2 20 25 19 7 2 9 20 19 19 13 13 13
13 18 12 1 3 14 25 24 13 2 3 14 25 19 18 13 13
13 18 12 1 3 20 24 24 7 2 9 20 19 19 13 13 13
13 18 12 6 1 9 20 25 19 7 2 14 19 24 19 13 13
13 17 11 1 3 20 25 18 7 3 15 25 19 19 13 13 13
13 12 7 6 3 15 25 24 13 2 8 20 24 19 13 13 13
13 13 7 1 8 20 25 18 7 2 14 25 24 24 13 13 13
13 12 12 6 3 20 25 18 2 2 15 20 19 19 13 13 13
13 12 11 1 8 20 25 19 7 2 9 19 19 19 13 13 13
13 12 12 1 8 20 24 18 13 2 8 20 24 24 19 13 13
13 12 11 1 8 20 25 19 12 2 8 14 25 18 18 13 13
13 12 12 1 3 20 24 19 7 2 9 20 19 19 13 13 13
13 13 11 1 8 20 24 19 7 2 9 20 19 19 13 13 13
13 12 6 1 8 20 25 24 13 2 3 15 19 19 19 13 13
13 12 11 1 3 20 24 18 7 2 9 25 24 24 18 13 13
13 13 6 1 9 20 24 18 13 2 3 15 19 19 19 13 13
13 13 6 1 2 20 25 23 7 2 9 20 24 19 18 13 13
13 12 11 1 3 20 25 18 8 2 3 15 25 24 19 13 13
13 12 11 1 9 20 24 19 2 3 15 20 19 19 13 13 13
13 12 7 6 8 20 25 18 7 2 9 20 19 19 13 13 13
13 13 12 7 2 9 20 25 18 2 2 14 20 19 19 13 13
13 12 11 1 8 15 25 24 7 2 8 20 19 19 13 13 13
13 12 6 1 8 15 25 19 7 2 9 20 19 19 13 13 13
13 12 6 1 3 15 25 24 13 2 8 20 19 19 13 13 13
13 12 6 1 8 15 25 24 13 2 9 20 19 19 13 13 13
13 13 12 6 8 15 24 18 7 2 15 20 19 19 13 13 13
13 12 7 1 8 15 25 18 7 2 9 20 19 19 18 13 13
13 12 6 1 8 20 25 19 7 2 14 20 19 19 13 13 13
13 12 6 1 8 20 25 19 7 2 8 20 25 25 13 13 13
13 12 11 1 3 20 25 18 2 2 15 20 19 19 13 13 13
13 12 11 1 8 20 25 18 7 2 9 20 20 19 13 13 13
13 12 11 1 3 20 25 18 7 2 14 20 20 19 13 13 13
13 12 6 1 8 15 25 24 7 2 14 20 19 19 13 13 13
13 13 12 1 8 20 25 18 7 2 14 20 19 19 13 13 13
13 12 11 1 9 15 25 19 12 2 9 20 20 20 13 13 13
13 12 6 1 8 20 25 19 7 2 9 20 19 19 13 13 13
13 12 6 1 3 20 25 18 2 2 14 20 19 19 13 13 13
13 12 6 1 3 20 25 24 7 2 9 25 24 19 13 13 13
13 13 6 1 8 20 24 18 2 3 20 25 25 19 13 13 13
13 17 12 6 3 15 25 24 7 2 14 25 19 19 13 13 13
13 12 6 1 8 15 25 18 7 2 8 20 19 19 13 13 13
13 12 6 1 3 15 25 24 7 2 14 25 19 19 13 13 13
13 13 11 1 3 20 24 18 2 2 15 25 25 19 13 13 13
13 13 2 2 3 24 24 19 9 2 7 12 12 13 13 13 13
13 12 2 2 2 24 24 19 9 2 6 13 13 13 13 13 13
13 13 2 1 2 24 25 19 8 2 1 13 13 13 13 13 13
13 13 2 1 8 19 25 19 3 1 7 12 12 13 13 13 13
13 13 2 1 2 19 24 19 3 1 12 18 13 13 13 13 13
13 13 2 1 2 24 25 20 8 1 1 13 13 13 13 13 13
13 13 2 2 2 24 25 14 2 1 7 18 18 13 13 13 13
13 13 1 1 2 24 25 19 8 1 6 13 13 13 13 13 13
13 13 2 1 2 24 25 20 3 1 7 13 13 13 13 13 13
13 8 1 1 3 24 25 20 8 1 6 13 13 13 13 13 13
13 13 2 1 3 19 25 14 2 1 7 19 19 13 13 13 13
13 13 2 1 1 24 25 14 2 1 7 12 13 13 13 13 13
13 13 2 1 2 19 25 19 3 2 6 12 12 13 13 13 13
13 13 2 1 2 24 25 14 3 1 6 12 12 13 13 13 13
13 13 2 1 3 18 24 14 8 2 6 12 17 13 13 13 13
13 13 2 1 3 24 25 19 9 2 6 17 17 18 13 13 13
13 13 2 2 2 19 25 14 8 2 6 13 13 13 13 13 13
13 13 2 2 2 19 25 15 8 2 6 12 18 13 13 13 13
13 13 2 1 2 24 25 14 8 1 7 12 12 13 13 13 13
13 13 2 2 8 24 24 19 9 7 6 12 13 13 13 13 13
13 13 2 2 2 24 25 14 3 2 6 13 13 13 13 13 13
13 13 2 1 2 19 25 15 3 1 6 13 13 13 13 13 13
13 13 1 1 2 24 25 20 8 1 6 18 18 13 13 13 13
13 13 2 2 2 18 25 14 8 2 7 13 13 13 13 13 13
13 13 2 1 7 24 25 19 9 1 6 12 12 13 13 13 13
13 8 1 1 7 19 25 19 8 2 6 12 12 13 13 13 13
13 13 2 1 2 19 25 20 3 1 6 18 18 13 13 13 13
13 13 1 1 7 19 25 14 2 1 7 13 13 13 13 13 13
13 13 1 1 7 24 25 19 8 2 6 11 18 18 13 13 13
13 13 2 2 8 19 25 19 8 1 6 12 12 13 13 13 13
13 12 1 1 7 19 25 20 3 1 6 12 12 13 13 13 13
13 13 2 1 7 24 25 20 9 2 6 6 12 13 13 13 13
13 13 2 2 2 24 25 14 8 1 7 13 13 13 13 13 13
13 13 2 1 2 24 25 20 8 1 6 13 13 13 13 13 13
13 8 1 1 2 19 25 20 8 1 6 13 13 13 13 13 13
13 13 2 2 2 24 25 14 2 6 12 13 13 13 13 13 13
13 13 2 1 7 19 25 19 8 1 7 13 13 13 13 13 13
13 13 1 1 7 24 25 20 2 1 6 18 18 13 13 13 13
13 8 2 1 2 24 25 19 8 1 6 13 13 13 13 13 13
13 13 2 1 2 19 25 14 8 1 6 18 18 13 13 13 13
13 13 2 1 7 19 25 20 8 1 6 18 18 13 13 13 13
13 7 1 1 8 24 24 19 9 8 1 7 12 12 13 13 13
13 13 2 1 8 18 25 19 8 2 6 12 13 13 13 13 13
13 13 3 2 2 18 25 14 9 6 6 13 13 13 13 13 13
13 7 1 1 2 24 25 19 8 1 1 13 18 13 13 13 13
13 13 1 1 7 24 25 20 8 1 6 12 18 13 13 13 13
13 8 1 1 8 24 25 20 8 2 6 12 13 13 13 13 13
13 2 1 1 8 19 25 19 9 2 1 12 18 18 13 13 13
13 8 2 2 13 24 25 14 8 1 6 18 18 13 13 13 13
13 13 1 1 8 19 25 19 8 2 6 12 13 13 13 13 13
13 7 1 1 8 19 25 19 8 2 6 12 18 18 13 13 13
13 7 1 1 8 19 25 19 9 7 6 13 13 13 13 13 13
13 7 1 1 7 18 25 19 9 2 1 12 12 13 13 13 13
13 13 2 2 8 18 25 19 3 2 6 12 12 13 13 13 13
13 13 2 1 7 19 25 19 8 2 6 12 12 13 13 13 13
13 2 2 2 8 24 24 19 9 2 6 13 13 13 13 13 13
13 8 2 1 2 13 24 25 14 8 2 6 12 13 13 13 13
13 7 2 1 8 19 25 20 8 2 1 7 12 12 13 13 13
13 7 1 1 7 24 25 19 9 2 1 12 12 13 13 13 13
13 13 1 1 2 19 25 19 9 2 1 13 13 13 13 13 13
13 8 2 1 7 19 25 19 9 2 6 13 19 13 13 13 13
13 7 2 2 8 24 25 19 8 2 1 12 12 13 13 13 13
13 13 2 1 7 24 24 19 14 8 1 6 12 12 13 13 13
13 13 2 1 2 24 25 20 14 2 1 6 12 13 13 13 13
13 13 1 1 7 24 25 20 14 3 1 6 13 13 13 13 13
13 7 1 1 8 24 25 19 14 9 1 1 12 17 17 13 13
13 13 1 1 2 24 25 25 14 2 1 6 12 12 13 13 13
13 8 1 1 7 24 25 20 14 3 2 6 11 12 12 13 13
13 8 1 1 2 24 25 14 14 8 8 6 6 13 13 13 13
13 7 1 1 2 24 25 20 8 2 6 13 18 18 13 13 13
13 7 1 1 7 19 25 19 14 3 1 6 12 12 13 13 13
13 13 1 1 7 24 25 20 14 8 1 6 18 18 13 13 13
13 7 1 1 8 19 25 19 14 2 1 6 18 18 13 13 13
13 12 11 6 2 10 20 20 20 13 13 13
13 12 6 1 3 15 20 19 19 13 13 13
13 12 6 1 3 15 19 19 18 13 13 13
13 12 6 1 3 10 20 20 19 13 13 13
13 12 6 1 3 15 20 19 19 13 13 13
13 13 6 1 2 15 20 14 14 13 13 13
13 12 6 1 3 10 20 14 13 13 13 13
13 12 6 1 3 10 20 19 19 13 13 13
13 12 6 1 3 15 20 20 14 13 13 13
13 12 6 1 5 15 20 19 14 13 13 13
13 12 11 1 4 15 20 20 19 13 13 13
13 12 11 1 3 15 20 14 14 13 13 13
13 12 6 1 2 15 20 19 19 13 13 13
13 12 6 1 2 10 20 19 19 13 13 13
13 12 11 1 3 15 20 19 14 13 13 13
13 12 6 1 3 10 20 20 20 13 13 13
13 12 6 1 3 10 20 20 20 14 13 13
13 12 11 1 3 15 20 20 20 13 13 13
13 12 11 6 2 15 20 14 13 13 13 13
13 12 6 1 3 15 20 20 20 13 13 13
13 12 6 1 3 15 15 20 14 14 13 13
13 12 6 6 2 10 20 14 14 13 13 13
13 12 11 1 3 15 20 14 14 13 13 13
13 12 6 1 9 15 20 14 14 13 13 13
13 12 6 1 2 10 20 20 20 14 13 13
13 11 6 1 3 15 20 19 19 13 13 13
13 12 11 1 3 15 20 19 14 13 13 13
13 12 11 1 3 15 20 20 14 13 13 13
13 11 6 1 9 15 20 20 20 13 13 13
13 12 6 1 3 15 20 20 20 13 13 13
13 12 6 1 2 15 20 19 19 13 13 13
13 12 6 1 2 15 20 20 19 13 13 13
13 12 6 1 2 15 20 19 18 13 13 13
13 12 6 1 2 10 20 20 13 13 13 13
13 13 6 1 3 15 20 14 13 13 13 13
13 12 6 1 3 15 20 13 13 13 13 13
13 12 6 1 3 15 20 19 13 13 13 13
13 12 6 1 3 15 20 15 13 12 13 13
13 12 11 1 3 15 20 14 13 13 13 13
13 12 11 1 3 15 20 14 14 13 13 13
13 12 11 6 2 9 20 20 14 13 13 13
13 12 6 1 8 10 20 15 12 12 12 13
13 12 6 1 2 15 15 14 13 13 13 13
13 12 6 1 7 15 20 20 20 13 13 13
13 12 6 1 1 15 20 14 13 13 13 13
13 17 11 1 3 10 20 20 20 13 13 13
13 13 6 1 4 15 19 18 13 13 13 13
13 12 11 6 4 15 20 20 19 13 13 13
13 12 11 1 2 15 20 20 19 13 13 13
13 12 6 1 3 15 20 19 19 13 13 13
13 13 11 1 3 15 20 20 19 13 13 13
13 13 6 1 3 15 20 20 20 13 13 13
13 12 6 1 3 15 20 19 19 13 13 13
13 12 6 1 3 15 20 19 14 13 13 13
13 13 6 1 3 15 20 20 20 13 13 13
13 12 6 1 15 25 25 1 1 4 25 25 25 13 13
13 12 11 1 15 25 25 1 1 2 20 25 25 13 13
13 18 11 1 15 25 25 1 1 3 20 25 25 19 13
13 12 11 1 15 25 25 1 1 2 20 25 25 19 13
13 13 6 1 15 25 25 1 1 3 25 25 25 13 13
13 12 6 2 20 25 25 1 1 2 14 25 25 25 13
13 12 6 2 20 25 25 1 1 2 15 25 25 19 13
13 12 6 1 15 25 25 11 1 1 14 25 13 13 13
13 12 6 1 15 25 25 6 1 1 20 25 24 24 13
13 18 11 1 15 25 25 6 1 2 20 25 25 19 13
13 12 11 1 15 25 25 6 1 2 25 25 25 19 13
13 12 11 1 15 25 25 1 1 2 25 25 25 13 13
13 18 6 1 14 25 25 12 1 2 20 25 25 13 13
13 12 6 1 15 25 25 13 1 1 15 25 25 25 13
13 12 7 7 15 25 25 1 1 3 25 25 25 13 13
13 13 6 1 15 25 25 11 1 2 25 25 25 19 13
13 12 6 1 15 25 25 1 1 3 25 25 25 19 13
13 12 6 1 15 25 25 6 1 1 20 25 24 19 13
13 13 6 1 15 25 25 11 1 2 15 25 25 13 13
13 13 6 1 15 25 25 18 1 1 9 25 25 25 13
13 13 11 1 14 25 25 12 1 2 15 25 25 19 13
13 13 11 1 15 25 25 6 1 1 20 25 25 20 13
13 13 11 1 9 25 25 11 1 2 9 25 25 25 13
13 18 11 1 15 25 25 1 1 3 25 25 25 13 13
13 12 6 1 15 25 25 1 1 2 20 25 25 19 13
13 12 11 1 10 25 25 1 1 3 20 25 25 14 13
13 12 11 1 10 25 25 12 1 2 20 25 25 19 13
13 17 11 1 15 25 25 12 1 2 20 25 25 25 13
13 11 6 2 20 25 25 7 1 2 20 25 25 19 13
13 13 11 1 15 25 25 6 1 2 15 25 25 20 13
13 18 11 1 15 25 25 12 1 1 10 25 25 25 13
13 13 6 1 15 25 25 12 1 1 15 25 25 19 13
13 18 6 1 15 25 25 12 1 2 15 25 25 19 13
13 13 11 1 15 25 25 11 1 2 15 25 25 14 13
13 12 6 1 15 25 25 13 1 1 20 25 25 20 13
13 17 6 1 10 25 25 11 1 2 15 25 25 20 13
13 12 6 1 15 25 25 18 1 1 15 25 25 25 13
13 13 11 1 15 25 25 12 1 2 15 25 25 25 13
13 12 11 1 15 25 25 12 1 3 20 25 20 13 13
13 17 11 1 15 25 25 12 1 1 20 25 25 14 13
13 12 6 1 15 25 25 12 1 2 20 25 25 19 13
13 18 11 1 15 25 25 6 1 3 25 25 25 13 13
13 12 6 1 15 25 25 12 1 1 25 25 25 20 13
13 12 1 2 15 25 25 12 1 2 25 25 25 19 13
13 13 12 1 9 25 25 7 1 3 25 25 25 13 13
13 13 11 1 14 25 25 1 1 9 25 25 20 13 13
13 13 12 2 15 25 25 1 1 10 25 25 14 13 13
13 12 6 1 10 25 25 7 1 4 25 25 25 13 13
13 13 11 1 15 25 25 6 1 3 25 25 25 13 13
13 13 11 1 15 25 25 1 1 15 25 25 19 13 13
13 13 6 1 15 25 25 6 1 4 25 25 25 13 13
13 12 11 1 10 25 25 13 1 2 25 25 25 13 13
13 13 6 1 15 25 25 6 1 10 25 25 20 13 13
13 17 6 1 20 25 25 1 1 3 25 25 25 13 13
13 18 11 1 15 25 25 1 1 10 25 25 25 13 13
13 12 6 1 15 25 25 1 1 4 25 25 25 13 13
13 13 11 1 15 25 25 6 1 3 25 25 20 13 13
13 17 6 1 10 25 25 7 1 4 25 25 25 13 13
13 12 6 1 15 25 25 6 1 3 25 25 25 13 13
13 12 11 1 10 25 25 12 1 2 25 25 25 13 13
13 12 1 1 10 25 25 17 1 2 25 25 25 13 13
13 12 6 1 15 25 25 12 1 1 25 25 25 14 13
13 13 6 1 15 25 25 2 1 4 25 25 25 13 13
13 12 6 1 15 25 25 7 1 2 25 25 25 19 13
13 12 6 1 15 25 25 7 1 2 25 25 25 13 13
13 17 6 1 15 25 25 1 1 2 25 25 25 13 13
13 12 6 1 15 25 25 6 1 2 25 25 25 13 13
13 12 6 1 10 25 25 23 1 1 15 25 25 13 13
13 17 11 1 10 25 25 12 1 4 25 25 25 13 13
13 12 6 1 10 25 25 7 1 3 25 25 25 13 13
13 13 6 1 15 25 25 12 1 1 25 25 25 19 13
13 12 6 1 15 25 25 12 1 1 25 25 25 14 13
18 11 1 1 10 25 25 18 1 1 25 25 25 19 13
13 12 6 1 15 25 25 17 1 1 25 25 25 19 13
18 11 1 1 15 25 25 7 1 2 25 25 25 13 13
13 11 6 1 10 25 25 23 1 1 15 25 25 19 13
13 13 11 1 9 25 25 7 1 3 25 25 25 13 13
13 18 6 1 14 25 25 7 1 3 25 25 25 13 13
13 13 6 1 14 25 25 2 1 4 25 25 25 13 13
13 12 6 2 15 25 25 12 1 2 25 25 25 19 13
13 11 6 2 20 25 25 1 1 4 25 25 25 13 13
13 13 6 1 14 25 25 6 1 4 25 25 25 13 13
13 13 25 18 11 1 3 15 25 25 20 13 13 13 13 13 13
13 14 20 18 11 1 3 20 25 25 20 13 13 13 13 13 13
13 13 20 25 17 1 1 15 25 25 25 13 13 13 13 13 13
13 14 25 24 16 1 2 15 25 25 20 13 13 13 13 13 13
13 14 20 25 17 6 1 10 25 25 25 14 13 13 13 13 13
13 15 25 24 11 1 2 15 25 25 25 13 13 13 13 13 13
13 9 20 25 23 6 1 3 20 25 25 14 13 13 13 13 13
13 15 25 24 16 6 1 10 25 25 25 19 13 13 13 13 13
13 14 20 25 17 6 1 9 20 25 20 19 13 13 13 13 13
8 9 15 25 23 11 1 3 20 25 20 19 13 13 13 13 13
13 14 15 25 20 17 6 1 3 25 25 20 19 13 13 13 13
13 9 20 25 17 6 1 4 20 25 25 25 13 13 13 13 13
13 9 20 25 16 6 1 5 25 25 25 19 13 13 13 13 13
13 15 20 25 17 6 1 4 20 25 25 19 13 13 13 13 13
13 13 15 20 25 22 6 1 3 20 25 25 20 13 13 13 13
13 9 15 25 25 16 6 1 3 20 25 20 19 13 13 13 13
13 14 20 25 22 6 1 3 15 25 25 25 13 13 13 13 13
13 15 25 24 16 6 1 5 20 25 25 25 13 13 13 13 13
8 14 25 25 22 6 1 4 20 25 20 20 13 13 13 13 13
13 9 20 25 11 1 1 10 25 25 20 19 13 13 13 13 13
13 9 15 25 22 11 1 3 20 25 25 19 13 13 13 13 13
13 10 20 25 22 6 1 10 25 25 25 13 13 13 13 13 13
13 8 15 25 25 16 1 2 10 25 25 25 13 13 13 13 13
13 10 20 25 23 11 1 2 15 20 20 20 13 13 13 13 13
13 9 15 25 23 11 1 1 5 20 25 25 19 13 13 13 13
13 8 9 20 25 23 16 6 1 5 20 25 25 20 13 13 13
13 9 20 25 21 1 2 15 25 25 20 13 13 13 13 13 13
13 15 25 25 16 6 1 4 20 25 25 25 13 13 13 13 13
13 8 15 25 23 11 1 1 15 25 25 25 13 13 13 13 13
13 15 20 25 22 6 1 4 20 25 25 19 13 13 13 13 13
8 9 20 25 22 6 1 3 15 25 25 25 13 13 13 13 13
13 8 15 25 25 17 6 1 3 10 25 25 23 23 13 13 13
13 13 8 9 20 25 22 11 1 2 10 25 24 23 18 13 13
13 8 15 25 24 16 1 1 5 20 25 24 24 13 13 13 13
13 8 15 25 23 16 1 1 4 20 25 25 20 13 13 13 13
8 9 20 25 16 6 1 3 15 25 25 25 19 13 13 13 13
12 8 15 25 24 16 1 1 5 20 25 19 19 13 13 13 13
13 6 2 4 20 25 22 6 1 4 20 25 20 20 13 13 13
13 14 20 25 16 6 1 3 15 25 19 19 13 13 13 13 13
13 8 15 20 25 16 1 1 5 20 25 19 19 13 13 13 13
13 9 15 25 22 6 1 15 20 20 20 13 13 13 13 13 13
13 13 15 20 18 6 1 10 20 20 20 13 13 13 13 13 13
13 14 20 19 17 6 2 10 25 25 20 13 13 13 13 13 13
13 14 20 25 18 6 1 10 25 20 20 13 13 13 13 13 13
13 13 15 25 17 6 2 10 20 20 20 13 13 13 13 13 13
13 9 20 25 16 6 2 10 20 20 20 13 13 13 13 13 13
13 14 20 25 17 1 2 10 20 20 20 13 13 13 13 13 13
13 9 20 25 17 1 2 10 20 19 19 13 13 13 13 13 13
13 9 15 25 24 16 1 2 15 25 24 24 13 13 13 13 13
13 14 20 24 16 6 2 4 15 20 20 14 13 13 13 13 13
13 14 20 24 11 1 3 10 25 25 19 13 13 13 13 13 13
13 14 20 24 16 6 1 10 25 25 20 14 13 13 13 13 13
13 15 20 23 11 1 4 20 25 20 19 13 13 13 13 13 13
13 14 20 25 16 1 2 10 25 20 20 13 13 13 13 13 13
13 15 15 25 23 6 1 3 15 25 18 18 13 13 13 13 13
13 10 20 25 17 6 1 10 20 25 25 19 13 13 13 13 13
13 15 20 25 23 6 1 4 20 20 20 19 13 13 13 13 13
13 15 20 25 17 6 1 4 20 20 20 19 13 13 13 13 13
13 14 20 24 16 6 1 4 20 25 24 19 13 13 13 13 13
13 13 15 25 24 11 1 2 10 25 25 25 13 13 13 13 13
13 14 15 20 25 17 1 1 4 20 19 19 18 13 13 13 13
13 9 15 20 23 11 1 2 15 20 19 19 13 13 13 13 13
13 14 20 25 16 1 2 9 20 20 19 19 13 13 13 13 13
13 15 20 24 16 1 1 4 20 25 25 19 13 13 13 13 13
13 8 15 25 24 11 1 4 15 25 20 20 13 13 13 13 13
13 9 15 25 17 6 1 4 20 25 25 19 13 13 13 13 13
13 9 20 25 17 11 1 3 15 25 25 25 13 13 13 13 13
13 9 20 25 17 6 1 4 20 25 19 19 13 13 13 13 13
13 10 20 25 17 6 1 3 20 25 24 19 13 13 13 13 13
13 9 20 25 17 6 1 4 15 25 20 19 13 13 13 13 13
13 9 15 25 23 6 1 4 15 25 25 19 13 13 13 13 13
13 14 20 20 18 6 1 3 15 25 25 20 13 13 13 13 13
13 9 20 25 17 6 2 10 25 25 25 13 13 13 13 13 13
13 14 15 20 23 11 1 4 20 25 25 19 13 13 13 13 13
13 14 20 20 17 11 1 3 15 20 20 19 13 13 13 13 13
13 15 20 25 21 1 1 5 20 25 25 19 13 13 13 13 13
13 14 15 25 23 11 1 2 10 20 19 19 13 13 13 13 13
13 14 20 25 22 1 1 4 15 25 25 19 13 13 13 13 13
13 9 20 25 17 6 1 4 15 25 19 19 13 13 13 13 13
13 15 20 18 16 6 2 5 20 25 25 19 13 13 13 13 13
13 9 20 25 23 11 1 3 15 25 20 20 13 13 13 13 13
13 9 20 25 17 6 1 3 15 25 24 24 18 13 13 13 13
13 14 20 20 22 16 1 3 15 25 20 19 13 13 13 13 13
13 15 20 24 16 1 2 5 20 25 25 19 13 13 13 13 13
8 10 20 25 22 6 1 4 15 25 25 25 13 13 13 13 13
13 9 20 25 22 6 1 10 20 25 25 19 13 13 13 13 13
13 10 20 24 16 1 2 10 25 25 25 13 13 13 13 13 13
8 10 15 20 23 16 1 4 20 25 25 19 13 13 13 13 13
9 10 20 25 22 11 1 3 15 25 24 24 13 13 13 13 13
13 9 15 25 18 16 6 2 10 20 25 20 19 13 13 13 13
8 10 20 25 22 6 1 10 20 25 24 19 13 13 13 13 13
13 9 20 25 16 1 2 15 25 20 19 13 13 13 13 13 13
13 14 20 20 17 6 1 10 25 20 20 13 13 13 13 13 13
13 14 20 25 16 1 1 10 20 20 20 13 13 13 13 13 13
8 10 20 24 16 6 1 10 20 25 25 13 13 13 13 13 13
13 9 20 25 22 6 1 5 20 25 19 19 13 13 13 13 13
14 15 20 24 16 1 1 5 20 25 25 19 13 13 13 13 13
14 10 20 25 21 1 1 5 20 25 19 19 13 13 13 13 13
8 9 15 25 22 11 1 1 5 20 25 25 25 13 13 13 13
14 15 20 25 17 11 1 3 15 25 20 19 13 13 13 13 13
8 15 20 25 17 6 1 4 20 25 25 19 13 13 13 13 13
13 8 20 25 19 11 6 2 10 20 19 19 13 13 13 13 13
7 14 20 20 17 6 1 5 20 25 25 19 13 13 13 13 13
13 15 20 25 16 6 1 5 20 25 20 13 13 13 13 13 13
13 9 15 25 22 6 1 5 20 20 20 13 13 13 13 13 13
8 15 25 25 16 1 2 10 25 25 20 13 13 13 13 13 13
13 15 20 24 21 11 1 4 15 20 20 19 13 13 13 13 13
13 9 20 25 22 6 1 4 20 25 20 19 13 13 13 13 13
13 10 20 25 22 6 1 10 20 20 20 13 13 13 13 13 13
14 10 15 24 21 6 1 5 20 25 20 14 13 13 13 13 13
13 9 15 20 24 21 11 1 3 15 25 19 19 13 13 13 13
13 15 15 25 22 11 1 3 15 25 25 20 13 13 13 13 13
9 15 25 24 11 1 1 5 25 25 25 13 13 13 13 13 13
13 13 11 2 9 25 24 2 1 1 17 17 13 13 13 13 13
13 12 11 1 10 25 24 7 1 1 18 18 18 13 13 13 13
13 13 11 6 9 25 24 7 1 1 6 12 12 13 13 13 13
13 13 11 1 9 25 19 2 1 1 17 17 18 13 13 13 13
13 13 11 1 9 20 19 8 1 1 1 11 11 13 13 13 13
13 13 6 1 9 20 24 8 2 1 1 23 23 18 13 13 13
13 17 6 6 9 20 24 13 3 1 1 11 16 16 13 13 13
13 13 11 1 9 25 19 8 1 1 11 18 18 13 13 13 13
13 13 11 1 9 20 19 8 1 1 16 17 17 13 13 13 13
13 13 11 2 9 20 24 2 1 1 11 11 12 13 13 13 13
13 12 6 1 9 20 24 13 2 1 1 11 16 12 13 13 13
13 13 11 1 9 25 19 8 2 1 6 17 17 18 13 13 13
13 12 11 1 9 20 19 13 3 2 1 16 23 23 13 13 13
13 12 6 1 9 25 24 13 8 2 1 6 23 23 18 13 13
13 12 6 1 10 20 25 13 2 1 1 11 22 22 13 13 13
13 12 6 1 9 25 24 13 2 1 1 16 22 22 18 13 13
13 12 11 1 9 25 25 18 2 2 1 1 22 23 23 13 13
